Lat Diff	Long Diff	Store ID	Google Lat	KS Lat	Google Long	KS Long
-0.0026110999999957585	0.0016316999999901327	anjalipollachdesign	40.7741539	40.776765	-73.98058130000001	-73.982213
-0.000003999999997006398	0.0021890000000013288	annacatejewelrytuscaloosa	33.20915	33.209154	-87.56737	-87.569559
-0.04502130000000193	0.012647200000003522	annacatejewelry	34.7168187	34.76184	-86.6743468	-86.686994
-0.1072462999999999	-0.019390899999990552	annie'sbaldoriasalem	42.7647987	42.872045	-71.2155859	-71.196195
0.08459510000000137	0.045624700000004736	apple'sltd	30.8413691	30.756774	-89.5350953	-89.58072
-0.026148700000000247	-0.05824939999999401	appleannie'sgiftshop	32.3624843	32.388633	-90.01665539999999	-89.958406
0.002388199999998619	-0.00955910000000415	anthemhome	37.7884162	37.786028	-122.4465911	-122.437032
-0.12030219999999758	-0.06240789999999663	angelina	42.1531978	42.2735	-88.13499089999999	-88.072583
0.0093753999999997	0.0014655000000090013	argentojewelry	27.1991234	27.189748	-80.25330249999999	-80.254768
0.0575401000000042	-0.09251820000000066	articles	35.1295051	35.071965	-106.5466912	-106.454173
-0.0018628999999990015	0.042206099999987146	ashboutique	39.0438531	39.045716	-95.71616290000001	-95.758369
-0.021374999999999034	0.0043616000000099575	ashleyaustin	39.846489	39.867864	-75.7119714	-75.716333
-0.016597300000000814	0.06665870000000496	asilverbreeze	43.0845477	43.101145	-73.7839643	-73.850623
-0.020249999999997215	-0.03031000000000006	atchison's	33.586651	33.606901	-102.376249	-102.345939
-0.000004000000000559112	0.0021420000000063055	ashleysattic	30.182115	30.182119	-96.931356	-96.933498
0.12340340000000083	0.22850489999999013	ariaresort&casinoelements	36.1126264	35.989223	-115.1767051	-115.40521
0.06131729999999891	-0.0005575999999933856	atlantawestjewelers	33.7288083	33.667491	-84.75117259999999	-84.750615
-0.035474500000006515	0.11403930000000173	audaciousboutique	37.4125695	37.448044	-94.70517269999999	-94.819212
-0.042062000000001376	-0.12000190000000543	atouchofclass	43.812498	43.85456	-91.2520739	-91.132072
-0.00015979999999871097	0.0015173000000032744	avalon	34.0708912	34.071051	-84.2778147	-84.279332
-0.01410200000000117	-0.031681599999998866	avenuejewelers	44.2616	44.275702	-88.4025376	-88.370856
-0.004342000000001178	-0.08110809999999447	azure	44.449287	44.453629	-88.0593871	-87.978279
0.24655179999999888	0.16433769999999015	arizonabiltmore	33.5230908	33.276539	-112.0228323	-112.18717
-0.002139999999997144	0.00037299999999618194	avanni	40.067162	40.069302	-76.339004	-76.339377
-0.06144589999999539	-0.08391679999999724	bangles&diamonds	42.4999741	42.56142	-70.8546848	-70.770768
0.008130999999998778	-0.06812399999999741	baribaultjewelers	41.711582	41.703451	-72.607456	-72.539332
-0.024696699999999794	0.010129700000007347	backdownsouth	36.9927103	37.017407	-86.44162229999999	-86.451752
0.0013339999999999463	-0.001982800000007501	bayclubfinancialdistrict	37.792062	37.790728	-122.4037148	-122.401732
0.02334340000000168	0.007837000000009198	bayclubgoldengateway	37.7969224	37.773579	-122.397494	-122.405331
0.000047299999998529074	0.000019100000002936213	baybrookmall	29.5443383	29.544291	-95.1493089	-95.149328
0.13486400000000032	-0.3099890000000016	bayclubsiliconvalley	37.32426	37.189396	-122.015316	-121.705327
0.022779899999989084	-0.010378099999996948	bayoubelle'sboutique	35.56440389999999	35.541624	-89.6458981	-89.63552
0.029898600000002773	0.0026226000000093563	bayclubsanfrancisco	37.8034776	37.773579	-122.4027084	-122.405331
0.03182939999999945	-0.21871069999998838	beardfinejewelers	31.3082964	31.276467	-94.72715769999999	-94.508447
-0.09192769999999939	-0.34157410000000255	beaukisses	29.7420623	29.83399	-95.7758151	-95.434241
-0.033151400000001274	0.08703400000000272	beaurivageresort&casino	30.3993026	30.432454	-88.8916	-88.978634
-0.006494099999997616	-0.0032803000000001248	beaukissesaustin	30.4206299	30.427124	-97.8470813	-97.843801
-0.0012679999999996028	0.0020760000000024093	beaukissescedarpark	30.524256	30.525524	-97.814404	-97.81648
0.07255810000000196	0.16475660000000403	bellaboutiquehelena	34.5244781	34.45192	-90.5864924	-90.751249
-0.03598850000000198	-0.008232199999994805	beckybeauchinekulka(bbk)	42.6835455	42.719534	-84.43336819999999	-84.425136
0.07221210000000156	-0.004826099999988287	bella'shouse	36.0056621	35.93345	-95.88244309999999	-95.877617
-0.0026262000000016883	0.0032933000000099355	bellaboutiquelittlerock	34.7700198	34.772646	-92.3368587	-92.340152
0.018588300000001112	0.006899799999999345	bejeweled	27.5753023	27.556714	-99.4681792	-99.475079
0.009565800000000735	-0.0024869999999879155	bellabridesmaidbatonrouge	30.4178568	30.408291	-91.14639299999999	-91.143906
-0.008024599999998827	0.013590699999994627	bellabridesmaidcharlotte	35.2009674	35.208992	-80.8427523	-80.856343
0.018999299999997277	0.06859820000001093	bellabridesmaidnashville	36.1055303	36.086531	-86.81738879999999	-86.885987
-0.007218100000002892	-0.008378299999989736	bellabridesmaidkansascity	38.9176199	38.924838	-94.6462663	-94.637888
0.15885180000000076	0.30289469999998175	bellabridesmaidpalmbeach	26.8047468	26.645895	-80.12737430000001	-80.430269
0.048651899999999415	-0.03630669999999725	bellabridesmaidsanantonio	29.4798839	29.431232	-98.46409969999999	-98.427793
0.1843716999999998	-0.5441385000000025	bellabridesmaidseattle	47.6166227	47.432251	-122.3475265	-121.803388
0.06563219999999603	-0.03376169999999945	bellabridesmaidshreveport	32.4568022	32.39117	-93.7453737	-93.711612
-0.007218100000002892	-0.008378299999989736	bellabridesmaidskansascity	38.9176199	38.924838	-94.6462663	-94.637888
0.07724089999999961	-0.13597099999999784	bellabridesmaidscottsdale	33.4973019	33.420061	-111.928629	-111.792658
-0.011271499999999435	-0.008381599999992773	bellabridesmaidlafayette	30.1705945	30.181866	-92.0352406	-92.026859
-2.9999999995311555e-7	0.002188300000000254	bellainteriors	30.3471577	30.347158	-86.2198597	-86.222048
-0.009057499999997276	0.04877360000000408	bellaluna	34.2532775	34.262335	-85.1721164	-85.22089
-0.000004099999998175008	0.002188500000002591	bellasboutique	35.8455269	35.845531	-86.3913645	-86.393553
0.031828900000000715	-0.0043237000000004855	belle&co	35.7550929	35.723264	-77.9295927	-77.925269
0.0000893000000061761	0.0023868000000106804	bellesloft	40.4122983	40.412209	-91.1358782	-91.138265
0.015525499999995418	0.012740800000003105	bellevoguebridal	38.9804045	38.964879	-94.70817319999999	-94.720914
0.017111399999997445	0.10710790000000259	bellamarboutique	30.3127194	30.295608	-89.3560791	-89.463187
-0.008675799999998901	-0.052272599999994895	bendavidjewelers	36.5948252	36.603501	-79.42850059999999	-79.376228
-0.00021470000000078926	-0.0022603999999972757	bellevuesquare	47.6149523	47.615167	-122.2039774	-122.201717
-0.02719940000000065	-0.01183799999998314	benjamin'sofhickory	35.7457926	35.772992	-81.68806699999999	-81.676229
0.000005099999995650251	-0.0000027999999900885086	bethesdarow	38.9810781	38.981073	-77.09717979999999	-77.097177
-0.04099930000000285	-0.0027819000000022243	bev&co	42.6370127	42.678012	-76.1780569	-76.175275
-0.007232999999999379	0.03954400000000646	betteboutique	35.566386	35.573619	-82.541091	-82.580635
0.07718700000000212	0.0030820000000062464	bev&coithaca	42.479981	42.402794	-76.48091699999999	-76.483999
-0.03495099999999951	0.03329499999999541	bevelloarlingtonvillage	35.581998	35.616949	-77.369494	-77.402789
-0.000004799999999249849	0.002194199999991042	bevello	35.8913432	35.891348	-78.74509680000001	-78.747291
0.0008710000000036189	-0.007742500000006203	bevellocameronvillage	35.790472	35.789601	-78.6602175	-78.652475
0.04431999999999903	-0.011691700000000083	bevellobirkdalevillage	35.445391	35.401071	-80.8811487	-80.869457
-0.02053279999999802	0.01262200000000746	bevelloblakeney	35.0346832	35.055216	-80.806866	-80.819488
0.10601769999998822	0.037280399999986	bevelloarmitage	41.91794669999999	41.811929	-87.65003960000001	-87.68732
0.018322300000001235	-0.008817499999992151	bevellocharlottesville	38.0522603	38.033938	-78.5012015	-78.492384
-0.0911042999999978	0.0002135000000009768	bevellochapelhill	35.9135427	36.004647	-79.0542615	-79.054475
0.017822899999998754	-0.00409469999999601	bevellocrabtree	35.8397649	35.821942	-78.6792297	-78.675135
-0.0026730000000014797	0.005444999999980382	bevellocrosscreek	35.071495	35.074168	-78.95950700000002	-78.964952
-0.014096000000002107	0.01161220000001606	bevellofayettemall	37.988482	38.002578	-84.52782479999999	-84.539437
0.0708546000000041	-0.07795969999999386	bevelloforum	33.9815796	33.910725	-84.2164277	-84.138468
0.019249599999998424	-0.016612599999987765	bevellodomain	30.4028866	30.383637	-97.7248456	-97.708233
-0.11323279999999869	0.017972099999994384	bevellodeerpark	42.1602672	42.2735	-88.0546109	-88.072583
0.0037570999999942956	0.004233100000007539	bevellogreenville	34.8523241	34.848567	-82.3986379	-82.402871
-0.017033399999995424	-0.021013199999998733	bevellofriendlycenter	36.0866516	36.103685	-79.8372672	-79.816254
-0.0061719999999994	-0.000035699999997973464	bevellohamiltoncorner	35.034323	35.040495	-85.1538167	-85.153781
0.002439299999998923	0.006391399999998271	bevellokingstreet	32.7827653	32.780326	-79.9344526	-79.940844
-0.019795999999992375	-0.015359599999996476	bevellolegacy	33.07693100000001	33.096727	-96.8206936	-96.805334
0.012158700000000522	-0.044466599999992695	bevellomidtownvillage	33.1947217	33.182563	-87.52721059999999	-87.482744
-0.01998249999999757	0.01274659999999983	bevellooxmoor	38.2474465	38.267429	-85.6109244	-85.623671
0.015572699999999884	0.0034881000000126505	bevellonaperville	41.7746017	41.759029	-88.14889289999999	-88.152381
-0.11114979999999974	0.016834899999992103	bevelloricevillage	29.7228402	29.83399	-95.41740610000001	-95.434241
-0.010483599999993487	0.02385530000000813	bevellophillipsplace	35.14626940000001	35.156753	-80.8274637	-80.851319
0.040865499999995336	-0.04274250000000279	bevelloshortpump	37.6561415	37.615276	-77.6193835	-77.576641
0.02278090000000077	-0.0031989000000152146	bevellosniderplaza	32.8488089	32.826028	-96.78752790000001	-96.784329
0.0020127000000016437	0.01766179999999906	bevellosummit	33.4479447	33.445932	-86.7325412	-86.750203
0.03423689999999624	0.03888249999999971	bevellothruway	36.0928359	36.058599	-80.2820825	-80.320965
0.05808129999999778	0.005876599999993459	bevellowilmington	34.2427633	34.184682	-77.8302324	-77.836109
-0.001132400000003031	-0.016213299999989772	blankaboutique	34.4366626	34.437795	-119.6320753	-119.615862
-0.0000043999999981281235	0.00219410000001119	blessyourheart	29.4886446	29.488649	-98.45883289999999	-98.461027
-0.0000049000000004184585	0.0021938000000005786	blackhawkcountryclub	29.6319031	29.631908	-95.6856942	-95.687888
-0.008380400000000066	-0.10380559999998695	bleu	29.2889216	29.297302	-97.1509536	-97.047148
-0.02944389999999686	0.008921600000007857	bling	38.3641231	38.393567	-98.7661524	-98.775074
0.01339699999999766	-0.004892800000007469	blinghawthorneplaza	38.911753	38.898356	-94.6425768	-94.637684
No Response
0.012912499999998772	0.018988399999997796	blinghays	38.8911145	38.878202	-99.3158146	-99.334803
-0.00010459999999312686	0.0022222999999996773	blingkearney	40.7234564	40.723561	-99.0818127	-99.084035
-0.0303362000000007	0.0033784999999966203	blingmanhattan	39.1790388	39.209375	-96.5612105	-96.564589
0.0005543999999986227	0.002450600000003078	blingsalina	38.8013514	38.800797	-97.6097704	-97.612221
0.0009157000000001858	-0.0005360000000109721	blingscottcity	38.4832227	38.482307	-100.906963	-100.906427
-0.053820000000001755	-0.0554559999999924	blissboutique	33.991124	34.044944	-96.37688399999999	-96.321428
0	0.002188999999987118	blissbridal	42.717365	42.717365	-78.82970700000001	-78.831896
-0.045160299999999154	-0.020889999999994302	blingwichita	37.7285147	37.773675	-97.464925	-97.444035
0.016170899999998767	0.14461520000000405	blossoms	37.7679889	37.751818	-87.11268779999999	-87.257303
-0.06476620000000821	0.16185609999999429	blissonmain	29.78105979999999	29.845826	-96.15594990000001	-96.317806
0.26876800000000145	-0.08146999999999593	blueeyedgirlbrea	33.90907	33.640302	-117.850912	-117.769442
0.0020290000000002806	-0.013911000000007334	bluedaisygiftshoppangaeaoutpost	32.796777	32.794748	-117.253303	-117.239392
0.012388000000001398	-0.03464040000000068	blueeyedgirllagunabeach	33.533329	33.520941	-117.7759554	-117.741315
-0.039204599999997924	0.012971600000000194	blueeyedgirllagunaniguel	33.4936124	33.532817	-117.6972904	-117.710262
-0.000014000000000180535	0.00212999999999397	bluewaterjewelers	29.89051	29.890524	-81.294742	-81.296872
0.028101599999999394	0.05255669999999668	blushboutique	34.0050086	33.976907	-81.2004773	-81.253034
-0.0001087999999995759	0.0010309999999975616	bluemoonartisans	41.7229812	41.72309	-72.763282	-72.764313
-0.0142319999999998	-0.006922000000002981	blueeyedgirlnewportbeach	33.582896	33.597128	-117.842909	-117.835987
-0.00023759999999839465	0.0019334000000128526	bodhibazaar	35.6935134	35.693751	-105.9508456	-105.952779
0.018027500000002306	0.012054300000002627	blushbridal	30.3081345	30.290107	-97.7542967	-97.766351
0.000003399999997100167	0.0020638000000019474	borgatahotel&casinospa	39.3783214	39.378318	-74.4352672	-74.437331
-0.003988100000000827	-0.018008599999987496	borsheim'sfinejewelry&gifts	41.2592739	41.263262	-96.07164259999999	-96.053634
0.0010316000000045733	0.0325890999999956	boutique206	35.8781606	35.877129	-97.4237229	-97.456312
-0.024944900000008374	-0.03889869999999007	botboutique 	30.16725509999999	30.1922	-85.70192569999999	-85.663027
-0.013763099999998474	-0.010677799999996296	boutiquemarimac	36.3020969	36.31586	-88.3265938	-88.315916
-0.010599100000000305	-0.04474989999999934	boulevardbride	38.7807419	38.791341	-90.7875899	-90.74284
-2.0000000233721948e-7	0.0021888000000132024	branhamsjewelry	44.2796788	44.279679	-83.49081919999999	-83.493008
-0.0320980000000084	-0.10356299999999408	brazosavemarket	30.63593599999999	30.668034	-97.678269	-97.574706
0.010569799999991858	-0.025387699999996016	brazosavenuemarketangleton	29.16483879999999	29.154269	-95.4319647	-95.406577
0.12469600000000014	-0.05739870000000735	brianne'sboutique	39.615942	39.491246	-86.1578527	-86.100454
-0.05276299999999878	-0.023868400000012002	brazosavenuemarketlakejackson	29.043327	29.09609	-95.4491004	-95.425232
0.02230649999999912	0.03248880000001009	brazosavenuemarket	29.1451985	29.122892	-95.6515202	-95.684009
0.00015700000000151704	0.000240000000005125	bridgestreet	34.715639	34.715482	-86.67339199999999	-86.673632
0.001058499999999185	0.001078100000000859	broadwayplaza	37.8957545	37.894696	-122.0574669	-122.058545
0.03488540000000029	-0.034791099999992525	brookscollectionfinejewelry	34.3656994	34.330814	-89.5183101	-89.483519
0.00016670000000118534	0.0012411000000014383	brookfield	43.0343807	43.034214	-88.1637839	-88.165025
-0.000003999999997006398	0.002194000000002916	brookhollowgolfclub	32.834223	32.834227	-96.863911	-96.866105
0.02566500000000005	0.012276000000014164	brother'sontheblvd	30.201758	30.176093	-92.05403899999999	-92.066315
-0.00008990000000252962	-0.000014499999991812729	brickellcitycentre	25.7671641	25.767254	-80.1930805	-80.193066
-0.00004450000000133514	0.000013199999997937084	broughton	32.0797285	32.079773	-81.0957938	-81.095807
0.11379409999999979	-0.21287710000001425	browneyedgirl	30.6541221	30.540328	-87.90407710000001	-87.6912
0.04283089999999845	0.03914210000000651	brownleejewelersarboretum	35.0980469	35.055216	-80.7803459	-80.819488
0.03103049999999996	0.07676920000000109	brownleejewelersrockhill	34.9401395	34.909109	-80.9756678	-81.052437
-0.03098150000000288	-0.05501410000000817	brownleejewelersrivergate	35.0976965	35.128678	-80.9888071	-80.933793
-0.033535499999999274	-0.0385579000000007	brownleejewelersuptown	35.2264845	35.26002	-80.8427089	-80.804151
-0.006099900000002378	-0.008344399999998586	burkett's	47.9825611	47.988661	-122.2081394	-122.199795
0.05519699999999972	0.1911529999999999	buttonupboutique	38.649378	38.594181	-121.119643	-121.310796
0.08915100000000109	0.03235530000000608	byrequest	36.063753	35.974602	-94.15864169999999	-94.190997
-0.005351999999998469	-0.01944399999999291	c'estchic!	30.202617	30.207969	-97.87663099999999	-97.857187
-2.0000000233721948e-7	0.0021878000000015163	cahabalilysouth	33.4117198	33.41172	-86.6637472	-86.665935
-0.05581600000000009	-0.047916000000000736	cabochon	32.842695	32.898511	-117.27366	-117.225744
-0.010334099999997903	0.003904200000008018	candyapple	29.9884869	29.998821	-90.13052379999999	-90.134428
0.19397759999999664	-0.4881409999999988	canopyblue	47.6262286	47.432251	-122.291529	-121.803388
0.0158375000000035	-0.031777599999998074	cara'sboutique	41.4609825	41.445145	-81.9535886	-81.921811
-0.013835000000000264	-0.018184000000005085	caniche	35.666606	35.680441	-80.471344	-80.45316
No Response
-0.112757000000002	0.11096310000000642	cantrell'sjewelry	37.03351	37.146267	-95.63734989999999	-95.748313
0.10616770000000031	0.07083120000001486	casaauthentique	32.4506247	32.344457	-99.73129879999999	-99.80213
-0.007747699999995916	-0.08565140000000326	catsmeowpersonalizedgifts	38.5936893	38.601437	-90.5172594	-90.431608
0.0043125999999986675	0.09187729999999306	ce'leste	35.2964146	35.292102	-89.66073770000001	-89.752615
-0.00010299999999574538	0.00190000000000623	cayman'sclothiersinc	35.219109	35.219212	-97.470833	-97.472733
0.015506299999998419	0.03442189999999812	centerpieceboutique	38.5293813	38.513875	-76.9759181	-77.01034
0.05678540000000254	-0.05326609999998766	chaboutiquecolumbia	38.9509504	38.894165	-92.32741109999999	-92.274145
0.00006630000000029668	-0.000030399999999985994	chandler	33.3015863	33.30152	-111.8985934	-111.898563
0.000989900000000432	-0.001502099999996176	centurycity	34.0590029	34.058013	-118.4199931	-118.418491
0.003715599999999597	0.006559100000004037	charmandchain	40.7258206	40.722105	-73.99693789999999	-74.003497
0.009716699999998468	-0.09977150000000279	charlotteshoppesinkingsprings	40.3260587	40.316342	-76.0352925	-75.935521
0.005620100000001571	0.002004300000010062	charmedboutique	40.8804101	40.87479	-88.62882169999999	-88.630826
-0.020542800000001193	0.04714669999999899	charlotte'sweb	35.0691212	35.089664	-85.2885283	-85.335675
0.029530000000001166	-0.004784999999998263	chelbella	42.241635	42.212105	-70.889774	-70.884989
-0.2852236000000019	-0.05244559999998444	cherokeeyachtclub	36.5369264	36.82215	-94.96866759999999	-94.916222
-0.018124600000000157	0.06972079999999892	chezweenie	35.0081474	35.026272	-90.7898342	-90.859555
0.15693809999999786	-0.22307879999999614	chicchateauinteriors	29.7973641	29.640426	-90.8221178	-90.599039
0.0002216999999973268	0.0028074999999887496	chiccouture	39.5619047	39.561683	-104.8987725	-104.90158
-0.04098820000000103	-0.09308919999999432	christinalynn's	30.5218948	30.562883	-87.90355319999999	-87.810464
0.0020499999999969987	-0.051120400000002064	cheriamour	43.172855	43.170805	-79.0406354	-78.989515
-0.004576800000002379	-0.004984199999995553	christy'scorner	32.9300522	32.934629	-97.2536942	-97.24871
-0.0002974000000008914	-0.000143900000011854	cherrycreeknorth	39.7191436	39.719441	-104.9537159	-104.953572
0.004209599999995817	-0.000013499999994337486	christopher'sboutiqueofcircleville	39.6012936	39.597084	-82.94591249999999	-82.945899
0.000038000000003535206	0.002263999999996713	chrome	33.577303	33.577265	-101.872776	-101.87504
-0.08732870000000048	0.009897500000008108	cita'sboutiquebrownsville	25.9648263	26.052155	-97.50456849999999	-97.514466
-0.009713600000001321	-0.13969500000000323	cita'sboutiqueharlingen	26.1754884	26.185202	-97.676502	-97.536807
-0.000005000000001587068	0.002189100000009603	citychixboutique	27.877799	27.877804	-97.31984489999999	-97.322034
0.00016159999999842967	-0.000024299999992649646	citycentre	29.7808696	29.780708	-95.5612213	-95.561197
-0.00020529999999752135	0.00002610000001368462	classencurve	35.5317327	35.531938	-97.53391889999999	-97.533945
-0.013276099999998792	0.011261399999995092	closetboutique	39.0987509	39.112027	-74.7201656	-74.731427
0.0494911000000009	0.031504699999999275	coastalcloset	27.8201691	27.770678	-97.0736323	-97.105137
0.0033772000000027447	0.00021250000000350155	claudejulian'sclothingco	33.0585192	33.055142	-89.5910875	-89.5913
0.005127500000000396	0.0004930000000058499	coastcarmel	36.5548565	36.549729	-121.922022	-121.922515
0.000008000000001118224	0.0021239999999949077	cocobluboutique	32.959156	32.959148	-105.74413	-105.746254
0.05620530000000201	0.010009899999985805	cole&company	32.2870523	32.230847	-95.33049410000001	-95.340504
-0.0062343000000026905	-0.0085448000000099	collageboutiquebrookhaven	33.8705177	33.876752	-84.3376688	-84.329124
0.6339542999999992	-0.2616576000000066	cobblestonecottage	34.4205483	33.786594	-118.5603196	-118.298662
0.007801999999998088	-0.026622000000003254	collectionsretailstoreatomnidallashotel	32.77507	32.767268	-96.804248	-96.777626
-0.0018624000000002638	-0.019563099999984956	continuum	28.7558376	28.7577	-81.37033509999999	-81.350772
0.017653899999992007	-0.005431099999995581	coreopsis	31.52921389999999	31.51156	-97.1921131	-97.186682
-0.0016856000000018412	-0.0008711999999917452	conradnyhotel	40.7149114	40.716597	-74.01546119999999	-74.01459
0.07892230000000211	0.1270951999999994	cottoncastle	32.7257863	32.646864	-103.1364798	-103.263575
0.000053999999998666226	-0.00003370000001723383	countryclubplaza	39.041379	39.041325	-94.59211870000001	-94.592085
0.023838600000001264	0.007664300000001845	court&layne	30.2432576	30.219419	-90.9171357	-90.9248
-0.004370900000004951	0.01868249999999705	cornelljeweler's	43.1077921	43.112163	-77.5430885	-77.561771
-0.03713529999999565	0.0312310999999994	craveboutique	38.36467570000001	38.401811	-93.7537809	-93.785012
0.18470649999999722	-0.305447099999995	courtsideclub	37.2556295	37.070923	-121.9673071	-121.66186
0.02996699999999919	0.019064400000004866	couturehouse	30.174079	30.144112	-95.4512716	-95.470336
0.03217040000000537	-0.04013809999999296	crinzi&gullojewelers	42.77471140000001	42.742541	-78.74457509999999	-78.704437
-0.009936799999998414	-0.062200699999991116	csterlingjewelers	41.5251202	41.535057	-83.6399017	-83.577701
0.0024392000000048597	0.002795500000004836	crush	42.3496462	42.347207	-71.0832995	-71.086095
0.015509099999995613	0.028119100000012054	daisydesigns	40.7744601	40.758951	-74.02821589999999	-74.056335
0.04928619999999739	-0.03286179999999206	daisylanegifts	34.7006952	34.651409	-86.78709479999999	-86.754233
-0.021493599999999446	-0.025529400000010583	daisyvillage	36.8051004	36.826594	-98.66557440000001	-98.640045
-0.0019344999999972856	0.00714090000001022	dariensportshop	41.0739115	41.075846	-73.4736241	-73.480765
